organization,occurredAt,customerId,customerName,serviceLocationId,serviceLocationDescription,containerId,containerDescription,containerContentType,containerCubicYards,level,wasEmptied,emptyOccurredAt,levelAtEmpty,latitude,longitude,positionAccuracy,imageUrl
universityofmaryland,2020-03-01T04:17:40.489Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,2,f,,,38.976532,-76.925491,27,https://images.compology.com/1/raw_device_data/162f0d17-7249-4f98-b544-870712f29e19
universityofmaryland,2020-03-01T04:17:41.871Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,42,f,,,38.976806,-76.925437,26,https://images.compology.com/1/raw_device_data/0472f022-4ef2-4eee-a7db-bf45ca678379
universityofmaryland,2020-03-01T04:18:20.944Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,5,f,,,38.992687,-76.95066,18,https://images.compology.com/1/raw_device_data/8effef21-b7c5-4d50-b0fc-ecd2df9e4732
universityofmaryland,2020-03-01T04:19:39.765Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,5,f,,,38.990196,-76.945701,13,https://images.compology.com/1/raw_device_data/c13cab6d-8cf2-4687-a636-84476efe6273
universityofmaryland,2020-03-01T04:19:49.240Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,30,f,,,38.992378,-76.950683,27,https://images.compology.com/1/raw_device_data/a9f7b448-ce92-452e-b799-891d58ca11ce
universityofmaryland,2020-03-01T18:57:11.771Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,50,f,,,38.992198,-76.950996,28,https://images.compology.com/1/raw_device_data/c5607bbf-0082-4f05-9cdb-1836dce4b18a
universityofmaryland,2020-03-01T18:57:52.338Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,70,f,,,38.990253,-76.945945,19,https://images.compology.com/1/raw_device_data/9c5626e5-16d5-462e-832e-d5c791eae689
universityofmaryland,2020-03-01T18:59:07.620Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,0,f,,,38.983421,-76.94767,28,https://images.compology.com/1/raw_device_data/23fa2159-5f8a-4ea9-a724-c4a099f3d860
universityofmaryland,2020-03-01T19:00:03.769Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,0,f,,,38.979419,-76.925498,20,https://images.compology.com/1/raw_device_data/45e5960e-b20b-4c7e-a1b1-d41f8fecf4c6
universityofmaryland,2020-03-01T19:00:05.152Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,35,f,,,38.979396,-76.925727,25,https://images.compology.com/1/raw_device_data/4913e747-356e-44c2-89bd-7e9be41f1c57
universityofmaryland,2020-03-01T19:00:07.765Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,5,f,,,38.976551,-76.925682,21,https://images.compology.com/1/raw_device_data/ccdc346e-6653-473b-95ad-672338e281da
universityofmaryland,2020-03-01T19:00:24.693Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,10,f,,,38.98381,-76.947868,29,https://images.compology.com/1/raw_device_data/28cb5a99-0b5d-4c5c-a458-f6d9e94bb9f6
universityofmaryland,2020-03-01T19:00:37.185Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,5,f,,,38.990268,-76.945991,22,https://images.compology.com/1/raw_device_data/4361dc23-6b1d-42c0-82b7-b40cda3b59c3
universityofmaryland,2020-03-01T19:01:15.427Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,50,f,,,38.992454,-76.950981,30,https://images.compology.com/1/raw_device_data/3211a29e-0db7-4e3a-85de-e2923b388435
universityofmaryland,2020-03-01T19:01:21.610Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,35,f,,,38.976474,-76.925842,26,https://images.compology.com/1/raw_device_data/9cd9fafe-a300-4831-a4e0-c6b55c47773b
universityofmaryland,2020-03-01T23:35:38.544Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,,f,,,38.983509,-76.947776,25,https://images.compology.com/1/raw_device_data/2b245bd8-f7b0-40d3-bb73-43202133a83d
universityofmaryland,2020-03-01T23:37:26.450Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,0,f,,,38.979373,-76.925453,30,https://images.compology.com/1/raw_device_data/7770cf51-12fe-46e9-ad87-4267f44b2606
universityofmaryland,2020-03-01T23:38:19.698Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,65,f,,,38.992137,-76.950561,28,https://images.compology.com/1/raw_device_data/154e3cff-904a-466b-b49a-e1ad64d26de4
universityofmaryland,2020-03-01T23:38:24.138Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,15,f,,,38.983573,-76.947837,20,https://images.compology.com/1/raw_device_data/35daced3-e462-430a-a954-0595ddc46ee4
universityofmaryland,2020-03-01T23:38:46.559Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,10,f,,,38.990207,-76.945884,22,https://images.compology.com/1/raw_device_data/01be8475-379c-4d2c-bc7e-8a11584f7d02
universityofmaryland,2020-03-01T23:38:55.234Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,40,f,,,38.976455,-76.925865,29,https://images.compology.com/1/raw_device_data/a408df3d-7829-46d0-a674-0e36d789e9ef
universityofmaryland,2020-03-01T23:39:03.351Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,52,f,,,38.979267,-76.925628,19,https://images.compology.com/1/raw_device_data/b0f103c6-5e6b-45a7-af09-59073bed4704
universityofmaryland,2020-03-01T23:39:10.931Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,75,f,,,38.990207,-76.9458,22,https://images.compology.com/1/raw_device_data/24941c86-09f4-4dbc-8b1b-bccc9fcdeead
universityofmaryland,2020-03-01T23:39:35.543Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,40,f,,,38.99224,-76.95082,27,https://images.compology.com/1/raw_device_data/58d3457a-266e-4b73-b3e7-41a8f49b9484
universityofmaryland,2020-03-01T23:40:04.016Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,2,f,,,38.976417,-76.925399,22,https://images.compology.com/1/raw_device_data/7bd8444b-d6e5-4c6a-bf98-ba14843a0fb1
universityofmaryland,2020-03-02T04:15:34.603Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,42,f,,,38.992431,-76.9505,23,https://images.compology.com/1/raw_device_data/1a118b9a-e416-4cc1-a3ec-a1cf4e4eb50f
universityofmaryland,2020-03-02T04:15:54.014Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,2,f,,,38.97676,-76.925415,25,https://images.compology.com/1/raw_device_data/c7dcda16-f8da-4315-be77-b3d887a443a2
universityofmaryland,2020-03-02T04:16:01.132Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,42,f,,,38.976692,-76.925392,23,https://images.compology.com/1/raw_device_data/c1da9bc5-4827-4b04-bfc9-a3eda5165f1f
universityofmaryland,2020-03-02T04:16:16.486Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,45,f,,,38.979377,-76.925422,23,https://images.compology.com/1/raw_device_data/359f3566-cf96-4d04-9079-fb871f1a0780
universityofmaryland,2020-03-02T04:17:14.109Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,62,f,,,38.990188,-76.945709,22,https://images.compology.com/1/raw_device_data/309c2e34-ad36-4c5c-a74f-0f60ce24c91c
universityofmaryland,2020-03-02T04:17:58.061Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,0,f,,,38.979438,-76.925415,27,https://images.compology.com/1/raw_device_data/40400751-4605-4063-a2c7-8f64426721ac
universityofmaryland,2020-03-02T04:18:14.015Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,50,f,,,38.992225,-76.950721,23,https://images.compology.com/1/raw_device_data/01a8c95f-3067-4ae5-b81e-043ed688f975
universityofmaryland,2020-03-02T04:19:39.323Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,10,f,,,38.983776,-76.947586,27,https://images.compology.com/1/raw_device_data/e5a2d7e3-cced-4e54-887d-844c0cd748c2
universityofmaryland,2020-03-02T04:19:39.632Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,,f,,,38.983974,-76.947654,23,https://images.compology.com/1/raw_device_data/fd68a7f5-e684-47a9-9659-e2ec6c557bc0
universityofmaryland,2020-03-02T04:19:54.589Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,10,f,,,38.990112,-76.945678,28,https://images.compology.com/1/raw_device_data/5e7821cb-f659-4a2d-9b02-006adeec3389
universityofmaryland,2020-03-02T10:02:09.548Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,0,t,2020-03-02T10:02:09.000Z,62,38.990196,-76.945831,24,https://images.compology.com/1/raw_device_data/022bcf5e-7302-4752-8c6b-1b31e86c5ce3
universityofmaryland,2020-03-02T10:04:22.913Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,0,t,2020-03-02T10:04:22.000Z,50,38.99253,-76.950782,29,https://images.compology.com/1/raw_device_data/c2bb6549-f628-408e-be96-ddb1c2d01b61
universityofmaryland,2020-03-02T13:24:08.914Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,0,f,,,38.983463,-76.947776,28,https://images.compology.com/1/raw_device_data/2bf13920-f928-4424-9816-5c67dde997be
universityofmaryland,2020-03-02T14:03:44.002Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,0,f,,,38.983444,-76.947723,12,https://images.compology.com/1/raw_device_data/bb24f80c-b816-455c-a7eb-fbc9c76ff9c3
universityofmaryland,2020-03-02T17:07:47.322Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,5,f,,,38.983589,-76.948005,26,https://images.compology.com/1/raw_device_data/a55416e9-5ee2-4f90-800a-8f0cb3723e6a
universityofmaryland,2020-03-02T17:10:42.575Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,5,f,,,38.990196,-76.945922,21,https://images.compology.com/1/raw_device_data/3180dd78-58f9-4662-bf57-71777335559f
universityofmaryland,2020-03-02T17:10:43.482Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,20,f,,,38.992221,-76.950607,28,https://images.compology.com/1/raw_device_data/65f9bae8-3e66-4903-aac0-43ca08de44bf
universityofmaryland,2020-03-02T18:58:39.583Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,5,f,,,38.976516,-76.925529,23,https://images.compology.com/1/raw_device_data/26a52c13-cc8d-419c-821b-eebe38f10dd8
universityofmaryland,2020-03-02T18:59:43.649Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,55,f,,,38.990055,-76.945922,26,https://images.compology.com/1/raw_device_data/29cee944-6b4c-4ea5-8f62-e2902bb12b60
universityofmaryland,2020-03-02T18:59:52.833Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,10,f,,,38.979709,-76.925239,20,https://images.compology.com/1/raw_device_data/1ebb2b30-9f31-4e1e-ab4c-2eb5a7bc26a9
universityofmaryland,2020-03-02T19:00:16.795Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,60,f,,,38.992374,-76.950622,9.6,https://images.compology.com/1/raw_device_data/609f0bd1-fa5e-4f6c-80e7-efb99cc83373
universityofmaryland,2020-03-02T19:00:19.887Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,55,f,,,38.976348,-76.925842,25,https://images.compology.com/1/raw_device_data/7a5a1100-889b-4568-81fb-1c72d6308fa5
universityofmaryland,2020-03-02T19:00:46.514Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,85,f,,,38.979354,-76.925682,26,https://images.compology.com/1/raw_device_data/651a49b3-de0d-4d02-97d2-ada9b0171bf8
universityofmaryland,2020-03-02T19:15:07.772Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,10,f,,,38.983833,-76.947784,20,https://images.compology.com/1/raw_device_data/a893f147-311a-4f1e-b842-2dd440ef8cae
universityofmaryland,2020-03-02T23:36:05.244Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,7,f,,,38.983528,-76.947982,27,https://images.compology.com/1/raw_device_data/f430fb71-5261-4424-ab3f-3c40017ec2e8
universityofmaryland,2020-03-02T23:36:27.307Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,25,f,,,38.99226,-76.95082,30,https://images.compology.com/1/raw_device_data/f433671d-e96b-4fdc-a8f1-034a8b53d193
universityofmaryland,2020-03-02T23:36:41.405Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,50,f,,,38.99229,-76.950775,23,https://images.compology.com/1/raw_device_data/7a41d16b-288d-455d-a0c4-fe4cf1b99e18
universityofmaryland,2020-03-02T23:36:55.788Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,52,f,,,38.990154,-76.94593,27,https://images.compology.com/1/raw_device_data/1487ea9a-5b05-41d6-b87f-41ff88174edd
universityofmaryland,2020-03-02T23:36:57.214Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,5,f,,,38.983684,-76.947738,27,https://images.compology.com/1/raw_device_data/d1231359-f94e-48b5-aac8-e98d6ecf87d3
universityofmaryland,2020-03-02T23:37:35.908Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,5,f,,,38.976249,-76.925727,27,https://images.compology.com/1/raw_device_data/9b20302b-ac25-47e4-aeac-65c9e74e6944
universityofmaryland,2020-03-02T23:38:15.797Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,10,f,,,38.979183,-76.925796,25,https://images.compology.com/1/raw_device_data/37f03e1f-3384-4304-aa07-1f9647cbe42d
universityofmaryland,2020-03-02T23:38:53.294Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,85,f,,,38.979492,-76.925766,24,https://images.compology.com/1/raw_device_data/996dfac2-8317-4148-b683-e66c19fe719d
universityofmaryland,2020-03-02T23:39:10.671Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,40,f,,,38.976562,-76.925643,27,https://images.compology.com/1/raw_device_data/b508e84a-a770-4130-9137-b442161e56a8
universityofmaryland,2020-03-02T23:39:49.572Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,5,f,,,38.990066,-76.945861,20,https://images.compology.com/1/raw_device_data/b8ca04b7-7a1a-4187-bb50-5f4e8b000cf4
universityofmaryland,2020-03-03T04:17:20.771Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,7,f,,,38.97644,-76.925331,28,https://images.compology.com/1/raw_device_data/d0d632f5-4686-4c19-a8e7-51fee78967c6
universityofmaryland,2020-03-03T04:18:07.748Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,5,f,,,38.979248,-76.925529,30,https://images.compology.com/1/raw_device_data/4931faf4-3e5d-4d91-85a2-0e3cfe8a86ef
universityofmaryland,2020-03-03T04:18:32.179Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,15,f,,,38.992378,-76.95047,25,https://images.compology.com/1/raw_device_data/7460a13f-13ac-41a0-b953-a391c0793167
universityofmaryland,2020-03-03T04:18:36.634Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,7,f,,,38.990192,-76.945655,26,https://images.compology.com/1/raw_device_data/3f9e9a1c-f43d-4f9d-bdc8-76fc0f686f4d
universityofmaryland,2020-03-03T04:19:13.475Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,40,f,,,38.976577,-76.925491,30,https://images.compology.com/1/raw_device_data/f5b36fc9-1953-41df-8288-ec653030c4c7
universityofmaryland,2020-03-03T04:19:14.649Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,56,f,,,38.979454,-76.925491,27,https://images.compology.com/1/raw_device_data/b19fa790-b025-415e-967b-83ddb6ca88f3
universityofmaryland,2020-03-03T04:19:51.131Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,10,f,,,38.983619,-76.94757,28,https://images.compology.com/1/raw_device_data/1fe9e6b8-9216-4eae-870e-7277171c5d97
universityofmaryland,2020-03-03T04:19:59.770Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,55,f,,,38.990261,-76.945808,27,https://images.compology.com/1/raw_device_data/56908bc8-c364-4ad6-ad4f-40d030d75cac
universityofmaryland,2020-03-03T04:20:39.603Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,50,f,,,38.992378,-76.950584,28,https://images.compology.com/1/raw_device_data/64faf46e-25fa-462a-b346-7712b4825b80
universityofmaryland,2020-03-03T10:36:56.105Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,,f,,,38.990173,-76.945686,29,https://images.compology.com/1/raw_device_data/2473bb52-9edc-42dd-9b81-e1a426e9539a
universityofmaryland,2020-03-03T15:29:46.049Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,5,t,2020-03-03T15:29:46.000Z,40,38.976905,-76.925399,29,https://images.compology.com/1/raw_device_data/af9ea8e1-8379-4c72-99d0-34e2c5cefb0f
universityofmaryland,2020-03-03T15:35:23.973Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,0,t,2020-03-03T15:35:23.000Z,56,38.979053,-76.925582,24,https://images.compology.com/1/raw_device_data/0f05fa54-6665-448e-a284-ebe954d15620
